"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"be-model-careplan","be-model-careplan.participant.extension","be-model-careplan.participant.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-model-careplan","be-model-careplan.participant.modifierExtension","be-model-careplan.participant.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-model-careplan","be-model-careplan.participant.role","be-model-careplan.participant.role","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type of involvement","Type of involvement","","","","","","","","","",,,,,"",,,,"be-model-careplan.participant.role",0,1,"",""
"be-model-careplan","be-model-careplan.participant.member","be-model-careplan.participant.member","","","",1,1,"","","","Reference {[]} {[]}
","Who is involved","Who is involved","","","","","","","","","",,,,,"",,,,"be-model-careplan.participant.member",1,1,"",""
"be-model-careplan","be-model-careplan.participant.period","be-model-careplan.participant.period","","","",0,1,"","","","Period {[]} {[]}
","Time period of involvement","Time period of involvement","","","","","","","","","",,,,,"",,,,"be-model-careplan.participant.period",0,1,"",""
"be-model-careplan","be-model-careplan.managingOrganization","be-model-careplan.managingOrganization","","","",0,1,"","","","Reference {[]} {[]}
","Organization responsible for the care plan","Organization responsible for the care plan","","","","","","","","","",,,,,"",,,,"be-model-careplan.managingOrganization",0,1,"",""
"be-model-careplan","be-model-careplan.contact","be-model-careplan.contact","","","",0,*,"","","","ContactPoint {[]} {[]}
","Contact details for the care plan","Contact details for the care plan","","","","","","","","","",,,,,"",,,,"be-model-careplan.contact",0,*,"",""
"be-model-careplan","be-model-careplan.note","be-model-careplan.note","","","",0,*,"","","","string {[]} {[]}
","Comments about the care plan","Comments about the care plan","","","","","","","","","",,,,,"",,,,"be-model-careplan.note",0,*,"",""
"be-model-careteam","be-model-careteam","be-model-careteam","","","",0,*,"","","","null {[]} {[]}
","BeModelCareTeam","Logical model for Care Teams.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"be-model-careteam","be-model-careteam.name","be-model-careteam.name","","","",0,1,"","","","string {[]} {[]}
","Name of the care team","Name of the care team","","","","","","","","","",,,,,"",,,,"be-model-careteam.name",0,1,"",""
"be-model-careteam","be-model-careteam.identifier","be-model-careteam.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifiers of the care team","Business identifiers of the care team","","","","","","","","","",,,,,"",,,,"be-model-careteam.identifier",0,*,"",""
"be-model-careteam","be-model-careteam.category","be-model-careteam.category","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Type of team","Type of team","","","","","","","","","",,,,,"",,,,"be-model-careteam.category",0,*,"",""
"be-model-careteam","be-model-careteam.status","be-model-careteam.status","","","",0,1,"","","","code {[]} {[]}
","Status of the care team","Status of the care team","","","","","","","","","",,,,,"",,,,"be-model-careteam.status",0,1,"",""
"be-model-careteam","be-model-careteam.subject","be-model-careteam.subject","","","",0,1,"","","","Reference {[]} {[]}
","the subject of care for the care team","the subject of care for the care team","","","","","","","","","",,,,,"",,,,"be-model-careteam.subject",0,1,"",""
"be-model-careteam","be-model-careteam.period","be-model-careteam.period","","","",0,1,"","","","Period {[]} {[]}
","Time period of the care team","Time period of the care team","","","","","","","","","",,,,,"",,,,"be-model-careteam.period",0,1,"",""
"be-model-careteam","be-model-careteam.participant","be-model-careteam.participant","","","",0,*,"","","","BackboneElement {[]} {[]}
","Members of the care team","Members of the care team","","","","","","","","","",,,,,"",,,,"be-model-careteam.participant",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-model-careteam","be-model-careteam.participant.id","be-model-careteam.participant.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"be-model-careteam","be-model-careteam.participant.extension","be-model-careteam.participant.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-model-careteam","be-model-careteam.participant.modifierExtension","be-model-careteam.participant.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-model-careteam","be-model-careteam.participant.role","be-model-careteam.participant.role","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Role of the team member","Role of the team member","","","","","","","","","",,,,,"",,,,"be-model-careteam.participant.role",0,1,"",""
"be-model-careteam","be-model-careteam.participant.member","be-model-careteam.participant.member","","","",1,1,"","","","Reference {[]} {[]}
","Who is involved","Who is involved","","","","","","","","","",,,,,"",,,,"be-model-careteam.participant.member",1,1,"",""
"be-model-careteam","be-model-careteam.participant.period","be-model-careteam.participant.period","","","",0,1,"","","","Period {[]} {[]}
","Time period of the membership","Time period of the membership","","","","","","","","","",,,,,"",,,,"be-model-careteam.participant.period",0,1,"",""
"be-model-careteam","be-model-careteam.managingOrganization","be-model-careteam.managingOrganization","","","",0,1,"","","","Reference {[]} {[]}
","Organization responsible for the care team","Organization responsible for the care team","","","","","","","","","",,,,,"",,,,"be-model-careteam.managingOrganization",0,1,"",""
"be-model-careteam","be-model-careteam.contact","be-model-careteam.contact","","","",0,*,"","","","ContactPoint {[]} {[]}
","Contact details for the care team","Contact details for the care team","","","","","","","","","",,,,,"",,,,"be-model-careteam.contact",0,*,"",""
"be-model-careteam","be-model-careteam.note","be-model-careteam.note","","","",0,*,"","","","string {[]} {[]}
","Additional notes","Additional notes","","","","","","","","","",,,,,"",,,,"be-model-careteam.note",0,*,"",""
"be-model-communication","be-model-communication","be-model-communication","","","",0,*,"","","","null {[]} {[]}
","BeModelCommunication","Logical model for Communication.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"be-model-communication","be-model-communication.identifier","be-model-communication.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier(s) for the communication","Business identifier(s) for the communication","","","","","","","","","",,,,,"",,,,"be-model-communication.identifier",0,*,"",""
"be-model-communication","be-model-communication.status","be-model-communication.status","","","",0,1,"","","","code {[]} {[]}
","Status of the communication","Status of the communication","","","","","","","","","",,,,,"",,,,"be-model-communication.status",0,1,"",""
"be-model-communication","be-model-communication.subject","be-model-communication.subject","","","",0,1,"","","","Reference {[]} {[]}
","Subject of the communication","Subject of the communication","","","","","","","","","",,,,,"",,,,"be-model-communication.subject",0,1,"",""
"be-model-communication","be-model-communication.category","be-model-communication.category","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Type of communication","Type of communication","","","","","","","","","",,,,,"",,,,"be-model-communication.category",0,*,"",""
"be-model-communication","be-model-communication.priority","be-model-communication.priority","","","",0,*,"","","","code {[]} {[]}
","High | Normal | Low","High | Normal | Low","","","","","","","","","",,,,,"",,,,"be-model-communication.priority",0,*,"",""
"be-model-communication","be-model-communication.topic","be-model-communication.topic","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Description of the purpose/content","Description of the purpose/content","","","","","","","","","",,,,,"",,,,"be-model-communication.topic",0,*,"",""
"be-model-communication","be-model-communication.sent","be-model-communication.sent","","","",0,1,"","","","dateTime {[]} {[]}
","When communication was issued","When communication was issued","","","","","","","","","",,,,,"",,,,"be-model-communication.sent",0,1,"",""
"be-model-communication","be-model-communication.sender","be-model-communication.sender","","","",0,1,"","","","Reference {[]} {[]}
","Message sender","Message sender","","","","","","","","","",,,,,"",,,,"be-model-communication.sender",0,1,"",""
"be-model-communication","be-model-communication.recipient","be-model-communication.recipient","","","",0,*,"","","","Reference {[]} {[]}
","Message recipient","Message recipient","","","","","","","","","",,,,,"",,,,"be-model-communication.recipient",0,*,"",""
"be-model-communication","be-model-communication.payload","be-model-communication.payload","","","",0,*,"","","","BackboneElement {[]} {[]}
","Message content","Message content","","","","","","","","","",,,,,"",,,,"be-model-communication.payload",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"be-model-communication","be-model-communication.payload.id","be-model-communication.payload.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"be-model-communication","be-model-communication.payload.extension","be-model-communication.payload.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-model-communication","be-model-communication.payload.modifierExtension","be-model-communication.payload.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"be-model-communication","be-model-communication.payload.contentString","be-model-communication.payload.contentString","","","",0,1,"","","","string {[]} {[]}
","Message content - string","Message content - string","","","","","","","","","",,,,,"",,,,"be-model-communication.payload.contentString",0,1,"",""
"be-model-communication","be-model-communication.payload.contentAttachment","be-model-communication.payload.contentAttachment","","","",0,1,"","","","Attachment {[]} {[]}
","Message content - attachment","Message content - attachment","","","","","","","","","",,,,,"",,,,"be-model-communication.payload.contentAttachment",0,1,"",""
"be-model-communication","be-model-communication.payload.contentReference","be-model-communication.payload.contentReference","","","",0,1,"","","","Reference {[]} {[]}
","Message content - reference","Message content - reference","","","","","","","","","",,,,,"",,,,"be-model-communication.payload.contentReference",0,1,"",""
